label,group,method,session_id,queries,speedup,baseline_ttft_ms,method_ttft_ms,warm_page_queries,fallback_queries,full_hit_queries,partial_hit_queries,registered_pages,used_pages,residual_count_mean,read_amplification_mean,batch_dir,baseline_config,method_config
exp1_locomo_scale1_qwen3_embed_4b,exp1_locomo_scale1_qwen3_embed_4b,temporal,locomo-conv-44,158,1.6430209497198904,250.85403959420097,152.67853987921924,132,26,3,129,155,86,5.063291139240507,2.645569620253164,paper_results/evaluation/exp1/autoeval/20260607_235821,config_000_exp1_locomo_scale1_baseline_qwen3_embed_4b,config_002_exp1_locomo_scale1_temporal_qwen3_embed_4b
exp1_locomo_scale1_qwen3_embed_4b,exp1_locomo_scale1_qwen3_embed_4b,temporal,locomo-conv-47,190,1.576632934726554,250.0601301165788,158.60389860493964,152,38,7,145,183,94,5.252631578947368,1.9563157894736842,paper_results/evaluation/exp1/autoeval/20260607_235821,config_000_exp1_locomo_scale1_baseline_qwen3_embed_4b,config_002_exp1_locomo_scale1_temporal_qwen3_embed_4b
exp1_locomo_scale1_qwen3_embed_4b,exp1_locomo_scale1_qwen3_embed_4b,temporal,locomo-conv-48,239,1.765175461420642,227.94746617673582,129.13586844974606,218,21,26,192,213,122,4.050209205020921,2.7288702928870294,paper_results/evaluation/exp1/autoeval/20260607_235821,config_000_exp1_locomo_scale1_baseline_qwen3_embed_4b,config_002_exp1_locomo_scale1_temporal_qwen3_embed_4b
exp1_locomo_scale1_qwen3_embed_4b,exp1_locomo_scale1_qwen3_embed_4b,temporal,locomo-conv-49,196,1.8420107000598274,244.4390330691727,132.7022872675134,179,17,9,170,187,109,4.173469387755102,2.653571428571431,paper_results/evaluation/exp1/autoeval/20260607_235821,config_000_exp1_locomo_scale1_baseline_qwen3_embed_4b,config_002_exp1_locomo_scale1_temporal_qwen3_embed_4b
exp1_locomo_scale1_qwen3_embed_4b,exp1_locomo_scale1_qwen3_embed_4b,temporal,locomo-conv-50,204,1.8319885673255452,261.8854755179628,142.9514791679514,184,20,8,176,196,114,4.372549019607843,2.269607843137255,paper_results/evaluation/exp1/autoeval/20260607_235821,config_000_exp1_locomo_scale1_baseline_qwen3_embed_4b,config_002_exp1_locomo_scale1_temporal_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,random,locomo-conv-26,199,1.0094633359622758,1666.855739740814,1651.2295992918612,0,199,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_005_exp1_locomo_scale4_random_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,random,locomo-conv-30,105,1.001951226108032,1533.4802129527643,1530.493873348903,0,105,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_005_exp1_locomo_scale4_random_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,random,locomo-conv-41,193,1.0071225493936509,1675.8466403994112,1663.9947555621438,0,193,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_005_exp1_locomo_scale4_random_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,random,locomo-conv-42,260,1.0108246219835386,1566.6332384732623,1549.8566263641876,0,260,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_005_exp1_locomo_scale4_random_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,random,locomo-conv-43,242,0.9995903598423219,1594.1089110964647,1594.7621897313252,0,242,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_005_exp1_locomo_scale4_random_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,random,locomo-conv-44,158,0.9980804003013407,1561.2579808965372,1564.2607353327064,0,158,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_005_exp1_locomo_scale4_random_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,random,locomo-conv-47,190,0.9995144195102299,1562.0865521437831,1562.8454393976808,0,190,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_005_exp1_locomo_scale4_random_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,random,locomo-conv-48,239,1.0006093998701553,1414.2405571567992,1413.3792440290076,0,239,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_005_exp1_locomo_scale4_random_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,random,locomo-conv-49,196,1.0013211295265168,1514.2081401605462,1512.210314463805,0,196,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_005_exp1_locomo_scale4_random_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,random,locomo-conv-50,204,1.0001741184978838,1676.1756702143625,1675.8838678326676,0,204,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_005_exp1_locomo_scale4_random_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,semantic,locomo-conv-26,199,2.7227228083126773,1666.855739740814,612.2017763438049,191,8,36,155,160,92,2.6381909547738696,6.010552763819091,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_007_exp1_locomo_scale4_semantic_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,semantic,locomo-conv-30,105,2.643099774472804,1533.4802129527643,580.1824916952422,99,6,18,81,86,37,2.876190476190476,5.494285714285712,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_007_exp1_locomo_scale4_semantic_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,semantic,locomo-conv-41,193,2.2508608035694984,1675.8466403994112,744.5358850008813,172,21,22,150,165,88,3.699481865284974,5.330051813471503,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_007_exp1_locomo_scale4_semantic_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,semantic,locomo-conv-42,260,2.558637222323072,1566.6332384732623,612.2920532872041,239,21,66,173,186,101,2.9307692307692306,5.474230769230773,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_007_exp1_locomo_scale4_semantic_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,semantic,locomo-conv-43,242,1.8349220220511493,1594.1089110964647,868.7611200581189,215,27,16,199,221,119,4.2190082644628095,5.621900826446282,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_007_exp1_locomo_scale4_semantic_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,semantic,locomo-conv-44,158,2.217894941844125,1561.2579808965372,703.9368508584043,142,16,20,122,133,73,3.5063291139240507,5.474050632911394,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_007_exp1_locomo_scale4_semantic_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,semantic,locomo-conv-47,190,1.961558985186753,1562.0865521437831,796.3495178785371,171,19,16,155,167,89,3.9157894736842107,5.648421052631582,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_007_exp1_locomo_scale4_semantic_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,semantic,locomo-conv-48,239,2.0546108142850867,1414.2405571567992,688.3252766528888,218,21,33,185,199,112,3.4644351464435146,5.61464435146443,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_007_exp1_locomo_scale4_semantic_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,semantic,locomo-conv-49,196,2.250573838770264,1514.2081401605462,672.8098025825825,180,16,40,140,154,92,3.1683673469387754,5.6346938775510225,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_007_exp1_locomo_scale4_semantic_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,semantic,locomo-conv-50,204,2.3980920123654754,1676.1756702143625,698.9622006042148,190,14,30,160,169,95,3.1323529411764706,5.67843137254902,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_007_exp1_locomo_scale4_semantic_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,temporal,locomo-conv-26,199,1.8743473146748288,1666.855739740814,889.2992919137766,186,13,17,169,182,108,3.6231155778894473,3.149246231155779,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_006_exp1_locomo_scale4_temporal_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,temporal,locomo-conv-30,105,1.6997616672281006,1533.4802129527643,902.1736650018111,96,9,7,89,98,57,4.171428571428572,2.2809523809523813,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_006_exp1_locomo_scale4_temporal_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,temporal,locomo-conv-41,193,1.5646907350065578,1675.8466403994112,1071.0401761229753,165,28,8,157,185,102,4.829015544041451,2.655440414507772,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_006_exp1_locomo_scale4_temporal_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,temporal,locomo-conv-42,260,1.5579108989305217,1566.6332384732623,1005.5987409477194,219,41,27,192,233,134,4.526923076923077,2.3369230769230773,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_006_exp1_locomo_scale4_temporal_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,temporal,locomo-conv-43,242,1.4269839760585468,1594.1089110964647,1117.1175975637311,199,43,9,190,233,126,5.078512396694215,3.2632231404958665,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_006_exp1_locomo_scale4_temporal_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,temporal,locomo-conv-44,158,1.423581951026101,1561.2579808965372,1096.710997053033,128,30,4,124,154,85,5.2025316455696204,2.7196202531645555,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_006_exp1_locomo_scale4_temporal_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,temporal,locomo-conv-47,190,1.396390447917057,1562.0865521437831,1118.6602962472916,147,43,9,138,181,93,5.515789473684211,2.377368421052631,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_006_exp1_locomo_scale4_temporal_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,temporal,locomo-conv-48,239,1.5472599740387705,1414.2405571567992,914.029045464962,215,24,23,192,216,131,4.326359832635983,3.314644351464437,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_006_exp1_locomo_scale4_temporal_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,temporal,locomo-conv-49,196,1.5792678234471498,1514.2081401605462,958.8038948678164,177,19,8,169,188,114,4.331632653061225,2.801020408163267,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_006_exp1_locomo_scale4_temporal_qwen3_embed_4b
exp1_locomo_scale4_qwen3_embed_4b,exp1_locomo_scale4_qwen3_embed_4b,temporal,locomo-conv-50,204,1.587681320345116,1676.1756702143625,1055.7381060892058,180,24,9,171,195,121,4.617647058823529,2.60343137254902,paper_results/evaluation/exp1/autoeval/20260607_235821,config_004_exp1_locomo_scale4_baseline_qwen3_embed_4b,config_006_exp1_locomo_scale4_temporal_qwen3_embed_4b
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,random,perma-user108,114,1.0105407219186375,2169.316314111807,2146.688665839304,9,105,4,5,6,5,9.447368421052632,1.3692982456140352,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_001_exp1_perma_scale1_random_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,random,perma-user109,87,0.9927357862034983,1974.41429613779,1988.8618135632112,0,87,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_001_exp1_perma_scale1_random_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,random,perma-user112,90,1.411851221418759,2114.9711126513366,1498.012737153719,45,45,19,26,28,17,6.211111111111111,3.304444444444445,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_001_exp1_perma_scale1_random_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,random,perma-user123,116,1.3608411447980733,1738.050135482777,1277.188114223777,51,65,19,32,35,20,6.551724137931035,3.193103448275863,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_001_exp1_perma_scale1_random_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,random,perma-user1377,103,1.8358877956086301,2199.7298049803785,1198.1831407355307,64,39,18,46,51,31,4.951456310679611,3.960194174757282,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_001_exp1_perma_scale1_random_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,random,perma-user334,117,1.1158236761747904,2268.0482663667926,2032.6224606937897,26,91,8,18,26,11,8.41025641025641,2.0196581196581196,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_001_exp1_perma_scale1_random_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,random,perma-user354,122,1.0903171052751925,2278.922440304772,2090.1464622345616,21,101,5,16,18,11,8.721311475409836,1.8172131147540982,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_001_exp1_perma_scale1_random_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,random,perma-user419,121,0.9955870904763412,2186.732949019402,2196.4255763633437,0,121,0,0,0,0,10.0,1.0,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_001_exp1_perma_scale1_random_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,random,perma-user507,125,1.1914489850524135,2203.951726604253,1849.8078845627606,37,88,13,24,28,14,7.808,2.4112000000000005,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_001_exp1_perma_scale1_random_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,random,perma-user914,99,1.4821815478934883,2097.70728659468,1415.2836334901024,51,48,17,34,45,26,5.808080808080808,3.4464646464646473,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_001_exp1_perma_scale1_random_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,semantic,perma-user108,114,2.1194512842842017,2169.316314111807,1023.5273300204426,96,18,42,54,65,39,2.8859649122807016,3.524561403508773,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_003_exp1_perma_scale1_semantic_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,semantic,perma-user109,87,2.2622161095369546,1974.41429613779,872.7788153457744,78,9,27,51,55,32,2.8620689655172415,2.706896551724139,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_003_exp1_perma_scale1_semantic_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,semantic,perma-user112,90,2.217995480933894,2114.9711126513366,953.5506861180895,78,12,21,57,62,32,3.2111111111111112,3.542222222222223,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_003_exp1_perma_scale1_semantic_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,semantic,perma-user123,116,3.0106987095607955,1738.050135482777,577.2912878872313,109,7,51,58,63,40,2.0517241379310347,3.301724137931034,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_003_exp1_perma_scale1_semantic_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,semantic,perma-user1377,103,3.405106289162889,2199.7298049803785,646.0091457295331,89,14,38,51,58,33,2.4174757281553396,3.7699029126213586,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_003_exp1_perma_scale1_semantic_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,semantic,perma-user334,117,3.4537143722137653,2268.0482663667926,656.6982737814004,100,17,52,48,58,40,2.2051282051282053,3.9196581196581204,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_003_exp1_perma_scale1_semantic_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,semantic,perma-user354,122,2.6384261262702524,2278.922440304772,863.7431298962748,109,13,38,71,78,43,2.7540983606557377,3.5918032786885243,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_003_exp1_perma_scale1_semantic_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,semantic,perma-user419,121,2.423344478965673,2186.732949019402,902.3615783888631,113,8,27,86,90,52,2.7520661157024793,3.495867768595041,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_003_exp1_perma_scale1_semantic_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,semantic,perma-user507,125,2.834118664171784,2203.951726604253,777.6497697383165,115,10,49,66,73,43,2.304,3.280800000000002,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_003_exp1_perma_scale1_semantic_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,semantic,perma-user914,99,3.0755916310183764,2097.70728659468,682.0500047661063,90,9,34,56,60,38,2.1818181818181817,3.4515151515151508,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_003_exp1_perma_scale1_semantic_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,temporal,perma-user108,114,1.9741567881996391,2169.316314111807,1098.857156168506,105,9,54,51,60,38,2.192982456140351,1.8447368421052632,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_002_exp1_perma_scale1_temporal_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,temporal,perma-user109,87,2.198485915835581,1974.41429613779,898.0791197779278,83,4,35,48,52,29,2.2873563218390807,2.0988505747126434,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_002_exp1_perma_scale1_temporal_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,temporal,perma-user112,90,1.9368332835984916,2114.9711126513366,1091.9737545618166,84,6,38,46,52,29,2.422222222222222,1.8844444444444444,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_002_exp1_perma_scale1_temporal_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,temporal,perma-user123,116,2.40194759505324,1738.050135482777,723.6003562535063,108,8,55,53,61,38,2.1120689655172415,1.718965517241379,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_002_exp1_perma_scale1_temporal_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,temporal,perma-user1377,103,2.0403046305158856,2199.7298049803785,1078.1379270918885,93,10,36,57,67,41,2.4854368932038833,1.529126213592232,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_002_exp1_perma_scale1_temporal_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,temporal,perma-user334,117,2.4769378006506564,2268.0482663667926,915.666217282892,112,5,52,60,65,40,2.0085470085470085,2.6205128205128227,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_002_exp1_perma_scale1_temporal_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,temporal,perma-user354,122,2.3657152526843768,2278.922440304772,963.3122319851803,116,6,50,66,72,44,2.377049180327869,1.9803278688524595,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_002_exp1_perma_scale1_temporal_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,temporal,perma-user419,121,2.181765199235949,2186.732949019402,1002.2769406099211,111,10,53,58,68,42,2.5371900826446283,1.8016528925619848,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_002_exp1_perma_scale1_temporal_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,temporal,perma-user507,125,2.239835824714034,2203.951726604253,983.9791391342878,116,9,48,68,77,50,2.424,1.8224000000000005,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_002_exp1_perma_scale1_temporal_qwen3_embed_4b_8001
exp1_perma_scale1_qwen3_embed_4b_8001,exp1_perma_scale1_qwen3_embed_4b_8001,temporal,perma-user914,99,2.5431570686246348,2097.70728659468,824.8437788111694,94,5,42,52,57,35,2.202020202020202,2.160606060606061,paper_results/evaluation/exp1_parallel/autoeval/20260608_113432,config_000_exp1_perma_scale1_baseline_qwen3_embed_4b_8001,config_002_exp1_perma_scale1_temporal_qwen3_embed_4b_8001
